"W1","W2","W3","W4","A","Y"
0,0.40044974675402,0.450569755251927,0.17074565875347,0,0.267803081883971
1,0.141144325723872,1.33655547286193,0.67087317194069,0,0.330004729462531
0,0.193309862399474,0.101468572191918,0.0891127025797695,0,0.504172123030449
0,0.841351716779172,-0.62881718473547,-0.244732601680977,1,0.455234297510214
0,0.719913988374174,-0.469822210855745,-0.791599368400105,0,0.502571749428201
1,0.267212083097547,0.131610210113388,-0.200708369670356,0,0.567121705920367
0,0.495001644827425,0.727959274391297,1.32861385761427,1,0.0666777424721515
0,0.0831138978246599,-0.397688866359435,-0.533255499697133,0,0.530161098647756
1,0.353884240612388,-0.0725929106510159,-0.160174686021883,1,0.582367863221209
0,0.969208805356175,-1.07328756819147,-1.4160404321152,1,0.184318425733396
1,0.624714189674705,0.228820681629389,0.722009043106583,0,0.192206118581444
0,0.664618249749765,1.53017054135049,0.985628264073448,0,0.00150322746692978
1,0.312489656498656,1.20723114193841,1.67238473525505,0,0.0014673897438173
0,0.405689612729475,0.562905337092186,1.00420665539813,0,0.152846769560074
0,0.996077371528372,-1.67024748441129,-1.92636306496421,0,0.0173982989475598
0,0.855082356370986,0.231251660007933,0.695950604079818,0,0.346542812908409
1,0.953548396006227,0.168459119006122,0.708935232363956,1,0.176043870213428
1,0.812305092345923,-0.497529619561981,-0.182249402982296,0,0.677623868020795
0,0.782182115828618,-0.390554309222436,0.718497354437995,0,0.453431179697409
1,0.267878128914163,-0.29359061672308,-1.36841572534928,0,0.125739834738581
1,0.762151529546827,0.97228997594493,0.334236504524813,1,0.348118590847056
0,0.986311589134857,0.062379629909084,-0.691570994290569,0,0.412062615369533
1,0.293605549028143,-1.55501596405356,-1.46317388150348,1,0.124661475859933
0,0.399351106956601,-0.787371366901746,0.0805657250326698,1,0.351894843583497
0,0.812131523853168,0.852762680123983,1.7717803086578,1,0.0365088500019334
1,0.0771516691893339,-0.455227079996286,-0.187775963530072,0,0.461547683915913
0,0.363696809858084,0.464101840864424,0.945371007445373,0,0.347972000481632
1,0.442592467181385,0.950072535084316,0.87072129856243,1,0.0543675932497079
0,0.156714132521302,-0.124202667558195,0.132663744267349,0,0.709632378061457
0,0.582205270184204,-0.441889071916012,-0.235816414158474,0,0.36761005206974
0,0.970162178855389,-0.301025364787089,-0.71786429060546,0,0.56387465475919
0,0.98949983343482,0.79163626569893,0.630992014481599,0,0.119247638916639
0,0.176452036481351,-0.985872789902956,-1.05972839210147,1,0.237263424189079
1,0.542130424408242,-0.144922390822545,0.618518404379617,0,0.196225821219518
1,0.384303892031312,0.00555947353898428,-0.562422623686496,0,0.635689063255015
1,0.676164050819352,-1.59926630417282,-2.7573353587509,1,1.56079634261695e-05
1,0.26929377974011,-1.56539063567665,-1.14458732512622,0,0.27349602046838
0,0.469250942347571,1.10451397112903,0.657484388594926,0,0.0230095117221377
0,0.171800082316622,-0.0645334041732906,-0.303399003472509,0,0.612995250702506
1,0.36918946239166,0.524809381870257,1.02033673539227,1,0.0207438041956006
1,0.725405272562057,2.02429459062463,1.60633503020917,0,0.00100326264532144
1,0.486149104312062,1.51093856817909,1.32412848981131,0,0.010171424190578
0,0.0638024667277932,0.239920073950744,1.06283188230022,0,0.442260815226668
0,0.784546229988337,0.220753384590968,0.51011943593061,0,0.357379177293379
1,0.418321635806933,-0.333912806905688,-0.0369423710335841,1,0.626822422611191
1,0.981018084799871,1.55499727410561,1.480138194169,1,0.00175214710971743
0,0.282883955864236,0.884746990837287,0.262132217503613,0,0.0788803272645033
0,0.847882149508223,-0.718841932871381,-1.53857838548681,0,0.375835789428461
0,0.0822392308618873,-0.0885155187479897,-0.210868874746745,0,0.599512667643918
1,0.886458750581369,-2.39374175605167,-1.29735498120864,0,0.233536654564555
1,0.471930730855092,-0.248510035431434,-0.127077854206254,0,0.667478864540714
1,0.109100963454694,-2.53823629237393,-2.44820554213693,1,0.000207908022993466
1,0.333277984522283,1.17267409033319,1.35485954405911,1,0.00249540863321648
0,0.837416569236666,-0.505752130411112,-0.716739240844918,0,0.458970224881072
0,0.276849841699004,-0.0304758386602378,-0.796604971407176,0,0.486213275564323
0,0.587035141419619,-0.895626953487931,0.569936638436936,1,0.274186292239224
0,0.836732269730419,0.704843799346929,0.472781371274672,1,0.0692299768303209
1,0.0711540239863098,0.734182083562485,0.570631299771598,0,0.249071055170152
0,0.702778743347153,1.03709171323139,0.0553857186762512,0,0.0317437825513471
0,0.69882453721948,-0.482733994251113,-0.618573693567728,0,0.414602718136653
1,0.46396238100715,-1.24344457779502,-1.37889851244821,1,0.151597174832814
1,0.436931110452861,-0.303886684159937,-0.4438354821555,0,0.608258541223209
0,0.562176787760109,0.756662406835681,-0.222083899450442,0,0.152819134464896
0,0.928483226336539,-1.28036411530618,-0.302864033428728,0,0.108348709326733
0,0.230466414242983,-0.549187103077166,0.416768921691404,0,0.610978906145898
1,0.221813754411414,-1.3118764634795,-0.934166866265624,1,0.341299662425888
0,0.420215893303975,0.293458886476323,-0.309441594437432,1,0.204846577364912
1,0.333520805696025,-0.071747289253371,0.31960560306807,0,0.542606988733608
0,0.864807550329715,-0.0728000107641474,-0.207797363104358,1,0.409481549703134
0,0.177194535732269,-0.0700674619085035,-0.245221558564923,0,0.542141883822366
1,0.49331872863695,1.3229544957614,2.06930551286837,1,8.6841651489332e-06
1,0.429713366786018,1.06970171858153,0.397162726080152,1,0.203911208366578
0,0.564263842999935,1.20894333760057,0.928937031992651,0,0.0125318202785833
0,0.656162315513939,-0.68766601784293,-1.08815801276578,1,0.496433863927624
1,0.97855406277813,0.152649609116936,0.163468228839351,0,0.55247523247292
1,0.232161148451269,1.54142182288165,0.679928776909105,0,0.2711262658599
1,0.240811596158892,0.13825518324042,-0.246976314088401,0,0.589081422635113
1,0.796836083987728,-2.24401957109841,-1.85188741636189,1,0.0182205111024374
1,0.831671715015545,0.204257684633343,0.459066382968935,0,0.349736253235095
1,0.113507706439123,-1.56541334979853,-2.09884161182247,0,0.00114933961433569
1,0.963312016334385,-0.933306554518017,-0.627010388983667,0,0.659285047234716
1,0.147322899661958,1.93959241239667,0.607180749554364,0,0.256451781393986
1,0.143626942764968,0.68534619936534,0.498854924520082,0,0.305209689385912
0,0.925229935208336,0.85466139886159,1.24520576393104,1,0.0422091479162102
0,0.507035602582619,0.475367934729186,0.114398291909841,0,0.341523923958205
1,0.15485101705417,-0.0959780364398037,-0.115916573971814,0,0.71616036061656
0,0.348302052123472,-0.452636135255458,-1.32531498316572,0,0.549920271590372
0,0.659821025794372,1.29983777192386,1.76419301106687,0,0.00701680290792501
1,0.311772374436259,0.550039663369711,-0.46346004919772,0,0.653850371623304
0,0.351573409279808,-0.599153096148985,-0.776423847876566,0,0.441416807453595
1,0.147845706902444,0.902047505593747,0.762242356615143,1,0.0825824660537519
1,0.658877609064803,1.01668025898988,1.05004818941668,0,0.0479298257840167
1,0.185069964500144,2.04870485206769,1.59765991093737,1,0.000366419505504245
0,0.954378136899322,-1.08103656649959,-0.0788519058000311,0,0.158253540700787
0,0.897848492022604,0.0156740509150743,-0.767523315810879,0,0.527970450698359
1,0.943697054404765,-0.46990785453238,-0.330711208608853,1,0.652729901452
0,0.72369075124152,0.443794443269524,-1.16638592362631,0,0.306578980048749
1,0.370357065927237,-0.353275949000413,-0.351952755947449,0,0.608210373029627
0,0.781017540255561,-0.42395113313587,-0.144795802971951,0,0.530304211461646
0,0.011149508645758,1.68376127350112,1.08963566031398,0,0.00086500940368373
0,0.940308712190017,-0.863897307488158,-0.477844386778798,0,0.255747377149039
0,0.993749226210639,-0.4639691592792,-0.282685946386645,0,0.419001540286537
1,0.3574057451915,0.360211173357391,0.894967753818565,0,0.106565283514784
0,0.747635063482448,1.31272963762349,0.850813361485397,1,0.00191345100883596
1,0.792909023817629,-0.476788137839218,-1.00839664559385,0,0.508780222653493
1,0.705859006382525,-0.00350783470342397,-0.973815515682706,1,0.417128414880312
0,0.475825038738549,0.591914298164366,0.415290017918483,1,0.100278730365508
0,0.494654526002705,1.34549035468847,0.612198988096244,0,0.00647660684922106
0,0.308052448788658,-0.430021655577564,-0.05310307587881,0,0.598839956168666
1,0.695012246258557,-1.39484466888533,-1.355802647734,0,0.124037493337695
0,0.822793305618688,1.04409159175335,2.24346835428071,0,0.020518722433085
1,0.434717640746385,1.69725700249791,1.06315443536534,1,0.0249005859743072
1,0.514732652809471,-1.00683169515659,-0.359594486518609,1,0.616250161576547
1,0.663010967662558,0.0818457854223582,-0.207005762344982,1,0.584968773955613
0,0.143166586523876,-1.29328883361895,-2.09111685330774,1,0.13608564607531
0,0.344487393740565,0.391028431818095,0.704855585351623,0,0.341404261300988
1,0.405763582326472,1.94325214633784,1.1581588440639,1,0.011469585671861
1,0.0853110058233142,-1.28571178469581,-1.86366042168429,0,0.00871212859158274
1,0.932571928249672,-0.548994031471603,-0.950535943910568,1,0.3970999172871
1,0.838384066708386,-0.674423561694914,-0.558904895522775,0,0.769174010303934
1,0.879433296155185,-0.381525489904742,-0.928656905275518,0,0.523496856526546
0,0.935712467646226,-2.25073293475575,-1.66036999912179,0,0.000323522345827695
0,0.0724606334697455,0.810163980736962,0.153458665566572,0,0.0986471026775928
1,0.378759440500289,-1.5325647718406,-1.41390778087889,0,0.0909742066775347
1,0.537864922778681,-0.0632279565585305,0.0151440373432787,0,0.717302325635081
1,0.105050138663501,0.862182125347678,0.278446759814776,1,0.295503297524582
0,0.801687705563381,-0.0732348972180114,-0.308001607934177,1,0.50716313658488
1,0.739641745807603,1.03760835137292,0.678204050173315,0,0.345862823755163
1,0.052149013383314,-0.28747292044539,0.238008993917009,1,0.398629629378009
1,0.482169573195279,-1.0490424401578,-0.196757310699237,0,0.602725918351326
1,0.920517840655521,0.906682421781803,0.336614737225049,1,0.29444845049892
1,0.0415284289047122,-0.672094718424521,-0.162399218875114,0,0.480456093958691
0,0.293991799000651,1.72550456589747,1.68418112761011,0,0.000547292842660519
0,0.500850487267599,0.521177005993445,-0.556300261701014,1,0.203111520812614
1,0.609748935094103,1.02722393496145,0.613198458584352,0,0.266204475404505
0,0.264249049592763,0.0710284631632561,0.32361026074738,0,0.498965975545878
1,0.423098609549925,-2.93278759135464,-2.85330941628614,1,7.30199238616645e-06
0,0.366563616320491,-0.64502988201396,-1.9827388850205,0,0.521140328821137
1,0.942505322396755,-0.566815310047201,-0.248961675483629,0,0.693248344283666
0,0.123723565135151,0.0483570930128191,0.407143848922849,0,0.517834243200107
1,0.0700326792430133,-2.16976576894976,-2.33655212807641,1,0.000746494468164195
0,0.964317037956789,1.11870574568399,0.731154663705439,0,0.02623096725702
0,0.442510108230636,-1.1212552894102,-0.0413808233345715,0,0.276208161111585
1,0.370272380299866,-0.699447027224355,-0.748741334760831,0,0.401612221406236
0,0.170243580127135,-1.49230053913016,-1.49997810420751,0,0.0504178222921434
0,0.0541904293932021,-1.09063886834502,-1.70598157518591,0,0.259145833852375
1,0.657828069292009,0.422283419467959,-0.313926969327391,0,0.708634687873102
1,0.578161916695535,0.907029195534339,0.0727624211294587,0,0.603607662772828
0,0.987101763952523,-1.90211846870614,-2.13323997608254,0,0.00341616314817676
0,0.603792401496321,-1.33866893460131,-0.593259906563529,0,0.0867997899752468
1,0.0649499187711626,0.0349922433324886,0.995585241358682,0,0.0635895509135511
1,0.16210908186622,-0.865231487571364,-0.00620274417074446,0,0.545235887604053
0,0.475397920468822,1.72745359975962,2.43771587699047,1,8.58714232636003e-05
1,0.00193283474072814,1.26318919794012,1.13305237144578,0,0.027891516896826
1,0.441459143068641,0.907978991207612,0.23748434812228,0,0.571295455067338
1,0.260929737240076,0.0944729129143173,-0.0850774866346256,0,0.620630630393251
0,0.938413745490834,0.92935731431703,-0.391996120856852,1,0.0135726358322575
1,0.715833283727989,-0.592983053965799,-0.764854489135108,0,0.594010534776544
1,0.163085478357971,0.149431052094049,1.05858406135096,0,0.0451025769416269
1,0.476188018452376,1.38776121719581,1.45948718437379,0,0.00530447386801858
0,0.690256722969934,0.741888045205847,1.34213099722955,0,0.12937627648661
0,0.460895179538056,-0.916164820858783,-0.648141740429438,1,0.434821798886278
0,0.95514673832804,-1.34367252762309,-1.77029926671333,0,0.0512144520092553
0,0.712540122447535,-0.582956868684635,0.372029919263882,1,0.336823421002294
1,0.397147933254018,0.445501061113546,0.402566576716127,1,0.236665288562293
1,0.117720612091944,1.56651081244337,1.03217799421905,0,0.0596028652701048
1,0.24011627305299,-1.28754898307762,-1.24884700315894,0,0.191567252464386
0,0.863630566513166,0.766339488124586,-0.0654317296285949,0,0.137108385835596
0,0.435976401669905,-0.0119826801666714,0.461128580793128,1,0.30517424289915
0,0.497868051985279,1.0109492407408,1.2856695595363,0,0.0477950496534329
1,0.691927672130987,0.0703179169615173,-0.124003820267814,0,0.675925555463557
0,0.760313281789422,-0.209877274823802,-0.477400794294652,1,0.376447252678896
0,0.155401222640648,-1.35938517547341,-0.846555860085649,0,0.128348504306488
0,0.849457093048841,-0.206686566901917,-0.788591605427989,0,0.554254715605654
1,0.946817819029093,-0.0788490501817752,-0.617709934158665,0,0.637805514310085
0,0.588419190375134,2.14450569461003,2.37687582682761,1,2.03951010170164e-06
1,0.502250815276057,2.47659581842831,2.22940124462347,0,8.71655262246169e-06
1,0.189779917709529,-0.41367498564639,0.0930148251243712,0,0.601341542925897
1,0.00183685822412372,-0.949372652188745,-1.05816175011289,0,0.300149223395737
0,0.877578062238172,-2.2247314866879,-1.57028463187356,1,0.000618930078797074
0,0.134111337829381,0.359284820101703,0.630705833381119,0,0.479065950798562
0,0.0227412241511047,-0.434019731596909,-1.66374044146842,1,0.460991746946015
1,0.939136706059799,2.56302148721995,1.83160847047253,0,0.000329017874395704
1,0.292948722839355,-1.20306216540798,-0.500457248776117,0,0.569444348803896
0,0.164326574420556,-0.0823235072800563,0.296040992068063,0,0.565329117265975
0,0.399102555820718,3.92944778558856,3.39976574788143,1,1.02889098039822e-16
0,0.459575412096456,-0.697954705496525,-1.43507626453004,0,0.44244862281281
0,0.434030848555267,0.0127271819446318,0.578889032585217,0,0.532428874072614
0,0.517009826377034,-0.842262875145032,-1.28689115375417,1,0.381238145414615
0,0.846245752647519,-0.159060270758892,0.827785416312074,0,0.518488180597499
1,0.0551642864011228,-1.32503568260113,-0.354722189334402,0,0.666416349252388
